ID,TEXT,LABEL
8311,"""@oceanazul80 ترى نسونجي اوباما ادكر بعزا نلسون منديلا نسى حاله مع رئيسة وزراء دينمارك  لما طلعت عليه مشيل وجخرت فيه خاف   بعدها غير مكانه 😂😂""",1
8312,"""@EdSamuelFCO    و وقوفكم مع جبهة النصرة هل في الجانب الصح من التاريخ !""",0
8313,#السيسي لعبه جميله ونتمنى من الاثنين التنكيل ببعضهم البعض ليس المهم من يفوز ولكن المهم المشاركه وانجاح البطوله واعتقد ان الاخوان سيلتفون حول عنان باعتبار ان نار حسني مبارك وازلامه ولا جنه السيسي لان السيسي يذكرهم بغبائهم دائما وكيف سلموه رقابهم,1
8314,أخواني الشقردية تكفون لحد يصمم اسمي عقب الحرف ويكتب لايق عليك يا عبدالله .. اخاف يطير ويصير حلم :) .!     #حقيقة,0
8315,"""RT @souriaalasd: نصرﺍﻟﻠﻪ : ﺃﻣﺮﻳﻜﺎ ﻭﺍﻟﺴﻌﻮﺩﻳﺔ ﻭﺑﻌﺾ ﺩﻭﻝ ﺍﻟﻤﻨﻄﻘﺔ ﻳﺼﺮﻭﻥ ﻋﻠﻰ ﺇﻓﺸﺎﻝ ﺍﻟﺤﻞ ﺍﻟﺴﻴﺎﺳﻲ ﻓﻲ ﺳﻮﺭﻳﺔ ﺧﺪﻣﺔ ﻟﺤﻠﻴﻔﻬﻢ ﻛﻴﺎﻥ ﺍﻻﺣﺘﻼﻝ ﺍﻹﺳﺮﺍﺋﻴﻠﻲ""",0
8316,و فيا تضاد علي الاخر انا العاجز انا القادر و انا الموجود فيه منه كتير ف نفس الوقت انا نادر #صلاح_جاهين,0
8317,ومفيش زينا ناس تانية وعمر ما طلعت منا العيب,0
8318,صعبان عليا لبنان واللي بيحصل فيها بصراحة :( لبنان مش المطربين والممثلين الأغنياء  الشعب نفسه الناس العادية الغلابة😅,0
8319,"""مصادر إعلامية : #الجيش_السوري قدّم أمس مبادرة مكتوبة للقيام بـ #مصالحة وطنية شاملة في #الغوطة_الشرقية بنفس بنود... https://t.co/1lrfyiEJTy""",0
8320,"""نبؤة عمرها 35 سنة .. هل تتحقق ؟ #امريكا #ترامب #كاسترو #روسيا #بوتين https://t.co/e2lHww7ZtE""",0
8321,"""عاجلإعلان حالة الطوارئ في امريكاخوفاً من ردة فعل الجماهير الغاضبهعلى وزير الخارجيه #كيريبسبب تصريحه الذي ازعجالرئيس عبدربه منصور هادي😜😂""",0
8322,"#فهههههههههد_غشششششششاااااام_الببببصمممممانالآخر،JvD",0
8323,السبب طبعا هو غلاء الاسعار اللي عندنا ما بين جمارك وضريبة قيمة مضافة وربح تاجر وربح وسيط وسماسرة   علشان في الاخر تدفع في الحاجه اضعاف اضعاف سعرها الحقيقي   اللي طالعه من مصنعها بيه.,0
8324,انا مبسوط ان ريال مدريد كسب اكتر ما انا مبسوط ان احنا عملنا ثورة على مبارك #للاسف,1
8325,#الملك_تشارلز الثالث: الأمير ويليام سيتحمل المسؤوليات التي أديتها خمسة عقود #عاجل,0
8326,"""أوباما يصل إسرائيل للمشاركة في تشييع جنازة بيريز: وصل الرئيس الأمريكي باراك أوباما إلى إسرائيل صباح اليوم الج... https://t.co/Zfl7wktFiG""",0
8327,"""@sirte3030 والله يامرتدين ليبيالستم اقوى من مرتدين الصحوات بالعراق وسورياجايكم الدور بأذن الله ياكلاب حلف الناتويامرتزقه الطواغيت""",0
8328,وزارة الصحه لو تقفل دوز وستاربكس انتهت كورونا😭😂,1
8329,"""#اليمن بالطبع اليمنيون والسعوديون يرغبون في السلام كخيار استراتيجي ولكن عصابات الحوثهً تريد شيئاً آخر تمليه عليهم ايران ،،""",0
8330,احترمي نفسك ياقليله الادب الشيخة موزه واشك انج كويتية لان اهل الكويت اهل حق لا هم أهل غدر وخسه,0
8331,RT @ajplusarabi: غوغل من شركة تكنولوجية إلى منافس في سوق الهواتف الذكية. فهل تنجح؟ https://t.co/Hr4nYsg8wF,0
8332,انت غبي,0
8333,"""@ovvvvovvv مافي ماركة اسمها غوتشي غابانا 🌚دولتشي اند غابانا يا جوليانو الموضة @ro7y_Qatar 😂""",0
8334,تحية وتقدير لچورچ اسحاق ستبقى دائمًا رمزًا للشجاعة والوطنية وإنكار الذات الثورة مدينة لك بالكثير,0
8335,"اليوم السابع تقول : أبو العلا ماضى : ""صباحى والكتاتنى اجتمعا سريا بوساطة عربية "" هذا المانشيت كذب كذب كذب",0
8336,الحياة مليئة بالحِجارة فلا تتعثروا بِها بل اجمعوها وابنوا بِها سُلماً تصعدون بِه نحو القِّمة.,0
8337,وايضاً ستجد #عيال_شريفة قناتهم تنقل الخبر هههههه   تجارتهم ب #القدس اصبحت مكشوفه,0
8338,"""@AlawiYousef @aliaj52 يا ويلهم من بوتن""",0
8339,"شرعاً، المفروض أنا قاعده اقز بمطار هونغ كونغ الحين، بس جارت الدنيا عليّ و صارت سفرتنا متأخر و تغيرت وجهتنا   القدر",0
8340,كل صفحه ملهاش لازمه على الفيس تقعد تشتم فى #مرسى والاخوان وعشان تزود عدد اللى عاملين لايك تقولك الصفحه بتتعرض لريبوتات من #الأخوان,1
8341,  مقال من عام 2015 يتحدث عن استثمارات سعودية روسية ماعم تزبط اذا ايران وبشار يقتلون المسلمين في سوريا بوتين يدعم بشار بالسلاح والفيتو و يساعد ايران السعودية تساعد بوتين وتسب ايران مازبطت,0
8342,شال موافي وشال بدين مرسي خلاص داس بنزين ؛,1
8343,أنا كل شوية أدخل أسمع الأغنية الغريبة بتاعت موكب المومياوات..🎶,1
8344,ترامب لونه برتقالي,0
8345,دي فاشله,0
8346,"""من كلمة معالي مدير الجامعة د. خالد بن سعد المقرن بمناسبة #اليوم_العالمي_للغة_العربية#جامعة_المجمعة… https://t.co/klCcnww32U""",0
8347,#كونداليزا رايس منبهرة بذكاء كيم جونغ أون #rtarabic,0
8348, سيناء المهمشة على مدار العصور السابقة واحتمال تكون القادمة,0
8349,#NAME?,1
8350,"""RT @ahlalsunna2: #سوريا :الجيش السوري الحر يسيطر على قرى براغيدة والشيخ ريح والبل وجارز بريف حلب الشمالي بعد معارك مع تنظيم داعش""",0
8351,#محمد_رمضان يؤجل طرح أغنيته مع أحمد عدويه ٣ أيام حدادا علي ملكة #إنجلترا حسيته بينعي للعالم خالته #إلبزابيث ويخص بالعزاء إبن خالته تشارلز ومراته كاميلا وإبن إبن خالته وليام ومراته كيت وعيالهم جورج وشارلوت والواد لويس وإبن إبن إبن خالته هاري ومراته الزميله ميجان والولا  إرتشي 😐🙄,1
8352,هي رسمي عين جماعية جايتنا 😪💔,0
8353,لحد ما كل شخص جرحك أو كسرك يشاور عليك ويقول كنت أعرفه لحد ما تعمل علاقات تسد بيها عين الشمس لحد ما تشوف عيون الناس بتلمع لما تقع عليك ويبقي نفسهم يبقوا زيك ف يوم من الايام وافضل دايماً قول الحمدلله ع الي اتعمل وهيتعمل واشكر ربنا لان كل ده بفضل ربنا مش بشطارتك بس,0
8354,"عبد الباسط حموده حسم الجدل بين ملزم و مش ملزمه لما قال ""ادينى حب اكتر اديك الشوق يا سكر"" as simple as that.",1
8355,"""تكون الأيام 12-13-14-15-16 هي الأكثر خصوبة في الدورة الشهرية المنتظمة (28 يوم). #ريال_مدريد""",0
8356,"  بجد؟ مرسى يتمنى ل ""شهداء"" رفح التوفيق؟:-)) التوفيق ف الجنة بقى؟ أنا كده إتأكدت إن مرسى بيفهمها وهى طايرة بس لو ماطارتش مابيفهمهاش:-))",1
8357,"""ميريام فارس تشارك محبيها بفيديو جديد لمولودها https://t.co/kAII5gFeLE https://t.co/NVKgI1ZWdI""",0
8358,#مرسى معملش حاجة غير أنه بخطابه ده زود عدد اللى نزلين يوم 30,1
8359,جعبة من الاقالات يقوم بها بشار #الاسد... عقبال ما تقال كل الحكومه و الجيش و الدبلوماسيه السوريه #سوريه,0
8360,"""في غياب بوب ديلان... الفائزون يتسلّمون جوائز نوبلhttps://t.co/REDnXhxWE3 https://t.co/UMZWtYfV2L""",0
8361,#مرسى الجحش #هههههههههههههه,1
8362,في يوم هنعود ده بنا وعود وفي غيابه اكيد لسه الامل موجود,0
8363,"""الناتو نفذ 30 ألف غارة بليبيا 2011 دمروا الجيش وقتلوا 30 ألف مقاتل بهدف السيطرة على خيراتها وسيطرت إيطاليا على قاعدة الجفرة .""",0
8364,"٥:٤٠ صباحاً ،بهالوقت تفيض قريحتي واكتب أبيات ،وبالنهاية أسمع ل كاظم اسماعيل وعريان السيد خلف ،وامسح الي كتبته ،واكتفي فقط بالابيات الي تمثلني ،لأنهم فعلياً ما خلوا شئ ،وخصوصاً أن طموحي مثل أي شاعر آخر ،ببدايته يتمنى ان شعره يشتهر ،ولكن اذا نظرت لقصائد ..",0
8365,المشكلة مش في قعدة البيت لأن ده الactivity المفضل بالنسبالي. المشكلة اني خايفة على ما الموضوع ينتهي أكون بقى عندي فوبيا من الخروج من البيت,0
8366,"""طب ما هو فيه حد عاقل يكابتن احمد الشيخ بتاع الاتحاد؟؟؟ 😏""",1
8367,أنا نفسي أسافر من البلد دي وابقي اجي زيارة كدا كل سنتين مرة,0
8368,#فيتو| #لينينجراد.. قصة مقبرة يبكي فوقها #بوتين كل عام (فيديو وصور),0
8369,"فوز ايطاليا باليورو وعندنا هذا الهجوم العفن ، انجاز كروي والله",0
8370,#Aljazeera   مابعرف ليش ما بقتنع باللي عم يصير لأسمع شهادة أبوعمرالحمصي وأبوعبد الله الحلبي وأبومحمود المعضماني وأبوعبدالرحمن الحموي,0
8371,"""حسسوني سوبرمان واﻻ داير حاجه كبيرة !!وكان ماهداه ربك..يبقى لحيق خوته ان شاءالله #بنغازي https://t.co/pdR9lPCk5x""",0
8372,- خبر هام: (اسقف روسى ..لن انتخب بوتين وسادعوا لعدم انتخابه) - تعرف على جميع الأخبار عبر مسيحيو مصر -,0
